keyword,popularity,popularity_is_floor,difficulty,apps_count,source_apps_count,source_apps,top_category,fetched_at
海拔仪,5,True,52,215,0,,expansion,1778846902.114423
海浪声,5,True,17,134,0,,expansion,1778847153.1168509
消费记录,5,True,61,222,0,,expansion,1778847339.6762629
深色模式,5,True,23,60,0,,expansion,1778848431.710113
混音台,5,True,51,184,0,,expansion,1778847186.9622989
清单app,5,True,62,245,0,,expansion,1778846322.847924
清单应用,5,True,45,182,0,,expansion,1778846322.8479302
清理大师,5,True,73,209,0,,expansion,1778847988.314772
温度换算,5,True,21,180,0,,expansion,1778846723.7645938
港股,5,True,57,172,0,,expansion,1778847370.876839
游戏app,5,True,82,207,0,,expansion,1778848017.888289
游戏外挂,5,True,57,220,0,,expansion,1778848487.232618
游泳,5,True,34,140,0,,expansion,1778847219.000809
游泳记录,5,True,44,42,0,,expansion,1778847219.000837
滤镜大全,5,True,53,210,0,,expansion,1778846943.622824
演讲技巧,5,True,49,214,0,,expansion,1778849092.01634
演讲稿,5,True,58,210,0,,expansion,1778849076.199842
漫画app,5,True,64,203,0,,expansion,1778847764.106325
漫画绘画,5,True,49,194,0,,expansion,1778848137.057843
灵动岛app,5,True,67,217,0,,expansion,1778848404.9301891
灵动岛工具,5,True,55,192,0,,expansion,1778848404.930187
灵感笔记,5,True,60,233,0,,expansion,1778846215.328788
灵感记录,5,True,58,219,0,,expansion,1778846215.3287911
热点,5,True,70,200,0,,expansion,1778847490.575167
照片上色,5,True,53,191,0,,expansion,1778848589.385068
牛津词典,5,True,60,228,0,,expansion,1778846440.5451121
物流,5,True,53,228,0,,expansion,1778847860.3271308
状态栏,5,True,65,28,0,,expansion,1778848404.9301949
狗狗日记,5,True,36,215,0,,expansion,1778848563.4864042
猫咪,5,True,68,206,0,,expansion,1778848279.2098072
猫咪日记,5,True,44,227,0,,expansion,1778848563.486401
理财app,5,True,67,240,0,,expansion,1778847312.374218
理财师,5,True,38,195,0,,expansion,1778848589.3851252
理财规划,5,True,42,205,0,,expansion,1778847312.374232
理赔,5,True,11,108,0,,expansion,1778848830.44876
瑜伽教程,5,True,40,209,0,,expansion,1778847219.000842
瑜伽视频,5,True,59,221,0,,expansion,1778847219.000845
生活笔记,5,True,66,239,0,,expansion,1778846247.637866
用户分析,5,True,23,39,0,,expansion,1778849076.199799
用户画像,5,True,15,8,0,,expansion,1778849076.199796
用药,5,True,51,191,0,,expansion,1778847312.374163
电动汽车,5,True,69,194,0,,expansion,1778848798.408433
电商,5,True,71,218,0,,expansion,1778847799.7081861
电子书阅读器,5,True,73,182,0,,expansion,1778847764.106315
电子便签,5,True,57,214,0,,expansion,1778846273.9997592
电子发票,5,True,23,216,0,,expansion,1778847397.984828
电子名片,5,True,40,183,0,,expansion,1778848279.209826
电子导游,5,True,45,56,0,,expansion,1778847658.124299
电子放大镜,5,True,35,134,0,,expansion,1778846902.114374
电子签,5,True,37,225,0,,expansion,1778849037.0569758
电子记事本,5,True,64,222,0,,expansion,1778846273.999754
电子词典,5,True,67,234,0,,expansion,1778846440.545095
电容笔,5,True,5,8,0,,expansion,1778849011.659456
电影滤镜,5,True,65,211,0,,expansion,1778846943.622829
电池医生,5,True,52,191,0,,expansion,1778847988.314791
电池电量,5,True,56,203,0,,expansion,1778848532.334687
电池管理,5,True,56,213,0,,expansion,1778847988.314788
电脑便签,5,True,34,9,0,,expansion,1778846169.816884
病毒查杀,5,True,64,208,0,,expansion,1778847957.4089909
白条,5,True,71,227,0,,expansion,1778847339.676289
白领,5,True,23,130,0,,expansion,1778848589.385113
目标管理,5,True,68,229,0,,expansion,1778846343.233551
直播美颜,5,True,65,203,0,,expansion,1778847075.7676811
省电,5,True,63,227,0,,expansion,1778847988.314795
看医生,5,True,60,214,0,,expansion,1778847284.3126552
看车,5,True,76,211,0,,expansion,1778848798.408461
睡眠助手,5,True,61,231,0,,expansion,1778847252.5806952
睡眠改善,5,True,41,184,0,,expansion,1778847252.5806909
睡眠闹钟,5,True,64,224,0,,expansion,1778846343.2335732
知识卡片,5,True,49,127,0,,expansion,1778848563.486434
知识图谱,5,True,43,66,0,,expansion,1778846215.328819
知识库,5,True,66,218,0,,expansion,1778846215.328804
知识管理,5,True,61,189,0,,expansion,1778846215.328817
短信备份,5,True,63,200,0,,expansion,1778848017.888264
短信群发,5,True,34,91,0,,expansion,1778848677.322943
短租,5,True,83,191,0,,expansion,1778848895.509841
短网址,5,True,21,22,0,,expansion,1778848951.280822
短视频剪辑,5,True,69,188,0,,expansion,1778847038.3486269
短视频模板,5,True,66,116,0,,expansion,1778848457.461759
短链,5,True,43,208,0,,expansion,1778848951.2808151
短链接,5,True,41,104,0,,expansion,1778848951.280819
石墨表格,5,True,42,38,0,,expansion,1778849037.05699
破解,5,True,49,142,0,,expansion,1778848253.255085
破解版,5,True,53,131,0,,expansion,1778848487.2325811
硬笔字,5,True,54,201,0,,expansion,1778848651.880995
磁力,5,True,50,161,0,,expansion,1778847516.08054
磁力链接,5,True,50,75,0,,expansion,1778847516.080544
离线地图,5,True,70,229,0,,expansion,1778847658.124309
科学上网,5,True,64,176,0,,expansion,1778847454.886304
科技新闻,5,True,59,233,0,,expansion,1778847733.058147
科目一,5,True,77,176,0,,expansion,1778846654.6545548
科目四,5,True,74,157,0,,expansion,1778846654.654559
称重,5,True,15,177,0,,expansion,1778847219.000969
稀有闹钟,5,True,5,,0,,expansion,1778846343.233574
程序员工具,5,True,33,109,0,,expansion,1778848921.9928682
税务计算,5,True,30,62,0,,expansion,1778846723.764522
穷游攻略,5,True,57,192,0,,expansion,1778848857.444797
穿搭app,5,True,43,222,0,,expansion,1778848705.3911731
窗口管理,5,True,15,13,0,,expansion,1778848202.1758049
竞品分析,5,True,19,41,0,,expansion,1778849076.1997921
笔录,5,True,64,216,0,,expansion,1778846147.347688
笔记Pro,5,True,69,232,0,,expansion,1778846273.9997928
笔记app排行,5,True,15,8,0,,expansion,1778848457.4618518
笔记卡片,5,True,53,219,0,,expansion,1778846169.816891
笔记工具,5,True,66,219,0,,expansion,1778846194.293418
笔记本电脑,5,True,61,232,0,,expansion,1778848771.0746639
第二大脑,5,True,19,50,0,,expansion,1778846215.3288069
签到,5,True,64,208,0,,expansion,1778846322.8479822
签字,5,True,43,195,0,,expansion,1778847957.408973
签证,5,True,50,180,0,,expansion,1778848857.444799
签证办理,5,True,52,207,0,,expansion,1778848857.4448051
简洁,5,True,55,201,0,,expansion,1778848253.255093
算卦,5,True,53,188,0,,expansion,1778848279.209789
篝火声,5,True,5,11,0,,expansion,1778847153.116865
粘贴板,5,True,17,133,0,,expansion,1778846273.999769
粘贴板增强,5,True,10,4,0,,expansion,1778848202.175808
系统优化,5,True,54,223,0,,expansion,1778847988.314798
纪念日app,5,True,69,225,0,,expansion,1778846366.106051
纪念日小组件,5,True,68,220,0,,expansion,1778846366.1060538
纯净版,5,True,61,181,0,,expansion,1778848253.25509
纯文本,5,True,9,37,0,,expansion,1778846215.328778
纳税,5,True,51,209,0,,expansion,1778847397.984801
练字,5,True,63,208,0,,expansion,1778848651.880992
组件,5,True,80,216,0,,expansion,1778835392.9562829
终身VIP,5,True,53,5,0,,expansion,1778848431.710164
结婚,5,True,61,189,0,,expansion,1778848305.07559
结婚倒计时,5,True,58,230,0,,expansion,1778848619.4844348
结婚日历,5,True,64,227,0,,expansion,1778848619.484432
维修师傅,5,True,38,169,0,,expansion,1778848857.44476
网易有钱,5,True,64,156,0,,expansion,1778847429.8699882
网游,5,True,80,231,0,,expansion,1778848017.888295
网红景点,5,True,50,56,0,,expansion,1778848857.444788
网络游戏,5,True,80,221,0,,expansion,1778848017.888298
网络电台,5,True,64,190,0,,expansion,1778847116.158785
网络防火墙,5,True,46,28,0,,expansion,1778847988.314763
网购,5,True,84,221,0,,expansion,1778847799.7081852
网赚,5,True,54,233,0,,expansion,1778849092.0163898
网速,5,True,57,163,0,,expansion,1778847490.575149
网速测试,5,True,50,105,0,,expansion,1778847490.575155
网页截图,5,True,51,207,0,,expansion,1778846847.99743
网页打开,5,True,7,9,0,,expansion,1778847429.8700318
网页搜索,5,True,60,78,0,,expansion,1778835992.3557298
网页浏览,5,True,54,208,0,,expansion,1778847429.870021
罗盘,5,True,48,198,0,,expansion,1778846902.114339
美丽说,5,True,64,128,0,,expansion,1778847828.9070091
美颜直播,5,True,59,210,0,,expansion,1778847075.767678
美颜软件,5,True,78,212,0,,expansion,1778846943.622693
群发,5,True,41,122,0,,expansion,1778848677.322934
群消息,5,True,37,63,0,,expansion,1778848677.322939
翻墙工具,5,True,48,162,0,,expansion,1778848980.078509
翻译工具,5,True,63,230,0,,expansion,1778846398.6080809
翻译眼镜,5,True,21,24,0,,expansion,1778846574.241536
翻译离线,5,True,67,225,0,,expansion,1778847658.12429
翻译笔,5,True,65,229,0,,expansion,1778846574.241531
翻译耳机,5,True,42,83,0,,expansion,1778846574.241534
老人放大镜,5,True,8,8,0,,expansion,1778846902.114379
考研政治,5,True,42,100,0,,expansion,1778846574.2415118
考研英语,5,True,70,218,0,,expansion,1778846574.241503
考研词汇,5,True,67,214,0,,expansion,1778846574.2415092
考试笔记,5,True,56,228,0,,expansion,1778846247.6378691
考驾照,5,True,78,179,0,,expansion,1778848735.8144052
聊天备份,5,True,35,212,0,,expansion,1778848677.3229299
聊天记录,5,True,23,175,0,,expansion,1778848677.3229198
股票app,5,True,72,244,0,,expansion,1778847339.676321
股票行情,5,True,56,232,0,,expansion,1778847339.676325
育儿日记,5,True,66,228,0,,expansion,1778848619.484446
脑暴,5,True,37,171,0,,expansion,1778846215.328799
自动字幕,5,True,46,171,0,,expansion,1778847038.3486562
自由职业,5,True,15,193,0,,expansion,1778848589.385118
自由行,5,True,71,208,0,,expansion,1778847618.6507468
航班动态,5,True,67,186,0,,expansion,1778847618.6507258
艾森豪威尔,5,True,7,24,0,,expansion,1778846366.10606
节假日,5,True,69,229,0,,expansion,1778846366.106029
节日,5,True,62,178,0,,expansion,1778846366.106026
节日查询,5,True,43,43,0,,expansion,1778848677.323093
英中翻译,5,True,72,233,0,,expansion,1778846398.608097
英文字体,5,True,47,209,0,,expansion,1778846847.997458
英语写作,5,True,49,225,0,,expansion,1778846440.5451388
英语词典,5,True,77,219,0,,expansion,1778846440.545088
苹果便签,5,True,54,230,0,,expansion,1778848360.049814
苹果手机便签,5,True,38,63,0,,expansion,1778848404.930163
苹果笔记,5,True,54,107,0,,expansion,1778848404.9301581
菜单栏,5,True,38,36,0,,expansion,1778848202.175798
菜单栏图标,5,True,5,,0,,expansion,1778848202.1758
菜单栏工具,5,True,11,12,0,,expansion,1778848202.1757991
营养搭配,5,True,51,208,0,,expansion,1778847219.0009441
营养计算,5,True,50,209,0,,expansion,1778847219.000938
营养餐,5,True,70,196,0,,expansion,1778847219.000942
蓝湖,5,True,42,216,0,,expansion,1778849076.199787
薪资,5,True,56,189,0,,expansion,1778847370.876859
虚拟摄像头,5,True,23,212,0,,expansion,1778847075.767684
表情贴纸,5,True,13,184,0,,expansion,1778846943.622839
装修日记,5,True,40,207,0,,expansion,1778848895.5099468
装修风格,5,True,47,216,0,,expansion,1778848895.509943
视频下载,5,True,39,217,0,,expansion,1778847075.767662
视频去水印,5,True,62,211,0,,expansion,1778846984.480149
视频解析,5,True,44,225,0,,expansion,1778847075.7676458
视频转GIF,5,True,49,203,0,,expansion,1778847075.767668
解析,5,True,41,229,0,,expansion,1778847038.348681
解谜,5,True,53,181,0,,expansion,1778848075.996886
计划,5,True,81,226,0,,expansion,1778846296.926199
记事本工具,5,True,51,216,0,,expansion,1778846247.637884
记事本软件,5,True,75,229,0,,expansion,1778846247.637883
记事软件,5,True,79,222,0,,expansion,1778846194.29342
记忆法,5,True,42,203,0,,expansion,1778846654.654586
记忆训练,5,True,43,207,0,,expansion,1778846654.6545842
记账工具,5,True,71,232,0,,expansion,1778847397.984857
记账日记,5,True,67,234,0,,expansion,1778848305.075574
讲解,5,True,50,177,0,,expansion,1778847658.1243021
设计师工具,5,True,23,188,0,,expansion,1778848921.9928598
证券交易,5,True,48,201,0,,expansion,1778847339.676351
证券从业,5,True,34,146,0,,expansion,1778848735.81444
诺顿,5,True,15,30,0,,expansion,1778847988.314755
课程表app,5,True,51,202,0,,expansion,1778846614.873027
调频,5,True,63,215,0,,expansion,1778847116.1587892
谚语,5,True,53,213,0,,expansion,1778848651.8809862
财务模板,5,True,15,48,0,,expansion,1778849076.199828
财务自由,5,True,11,179,0,,expansion,1778847429.870007
财神,5,True,23,138,0,,expansion,1778848705.391125
购汇,5,True,31,6,0,,expansion,1778848857.4448152
购物app,5,True,90,235,0,,expansion,1778847799.708183
购物清单app,5,True,48,237,0,,expansion,1778848305.075614
贴图,5,True,74,179,0,,expansion,1778846847.9974349
贴纸便签,5,True,49,130,0,,expansion,1778846169.816882
贴纸大全,5,True,48,211,0,,expansion,1778846943.622834
贴纸笔记,5,True,49,90,0,,expansion,1778846169.8168828
贷款计算器,5,True,49,176,0,,expansion,1778846723.7644851
走路计步,5,True,60,173,0,,expansion,1778846902.11442
起床闹钟,5,True,50,207,0,,expansion,1778846343.233572
跑步app,5,True,65,204,0,,expansion,1778847186.9623349
跑步训练,5,True,49,208,0,,expansion,1778847186.9623392
跟团游,5,True,74,184,0,,expansion,1778847618.650749
跟读,5,True,57,206,0,,expansion,1778846533.537351
跨平台,5,True,45,208,0,,expansion,1778848404.9301991
跨设备,5,True,13,65,0,,expansion,1778848487.2326038
车贷计算器,5,True,43,179,0,,expansion,1778846723.7644951
车险,5,True,53,152,0,,expansion,1778848798.408469
辅助工具,5,True,58,214,0,,expansion,1778848487.2326221
迅捷视频,5,True,49,231,0,,expansion,1778848229.708873
运动app,5,True,77,216,0,,expansion,1778847186.962332
进制转换,5,True,17,197,0,,expansion,1778846764.2190669
远程工作,5,True,38,95,0,,expansion,1778849092.016397
退休金,5,True,33,79,0,,expansion,1778847397.9847941
退税,5,True,19,91,0,,expansion,1778847397.9848168
送外卖,5,True,60,232,0,,expansion,1778848830.448768
送菜,5,True,60,205,0,,expansion,1778847860.327105
通知中心,5,True,17,199,0,,expansion,1778848404.9301918
通讯录备份,5,True,54,154,0,,expansion,1778848017.888257
速记,5,True,63,212,0,,expansion,1778846147.347683
造价师,5,True,44,172,0,,expansion,1778848735.8144362
邮件群发,5,True,23,20,0,,expansion,1778848677.322946
重疾险,5,True,48,204,0,,expansion,1778848830.448737
重量换算,5,True,23,218,0,,expansion,1778846723.764585
钢琴游戏,5,True,67,201,0,,expansion,1778848043.493195
钢笔,5,True,50,130,0,,expansion,1778848651.8810089
银行从业,5,True,47,157,0,,expansion,1778848735.814446
锁屏便签,5,True,50,219,0,,expansion,1778846247.637877
锁屏天气,5,True,60,226,0,,expansion,1778848404.9301848
长度换算,5,True,21,191,0,,expansion,1778846723.764582
长租,5,True,61,216,0,,expansion,1778848895.509847
闽南语,5,True,17,35,0,,expansion,1778846533.537329
防火墙,5,True,47,30,0,,expansion,1778847988.314759
防病毒,5,True,51,226,0,,expansion,1778847957.408986
防蓝光,5,True,21,77,0,,expansion,1778847284.3126242
隐私浏览,5,True,38,100,0,,expansion,1778847454.88626
隔空投送,5,True,43,153,0,,expansion,1778847490.575178
雨声,5,True,48,214,0,,expansion,1778847116.158881
雾霾,5,True,53,211,0,,expansion,1778847686.623227
震动检测,5,True,15,70,0,,expansion,1778846902.1144269
面积换算,5,True,32,185,0,,expansion,1778846723.764588
面试,5,True,50,198,0,,expansion,1778848305.075559
面试准备,5,True,5,35,0,,expansion,1778849092.016358
面试技巧,5,True,23,40,0,,expansion,1778849092.016354
面试题,5,True,49,200,0,,expansion,1778848305.075562
韩中翻译,5,True,53,223,0,,expansion,1778846398.608108
韩语入门,5,True,53,219,0,,expansion,1778846482.667816
音乐app,5,True,86,222,0,,expansion,1778847075.767713
音乐下载,5,True,80,214,0,,expansion,1778847075.76773
音乐节拍,5,True,53,216,0,,expansion,1778848457.461832
音效大全,5,True,40,208,0,,expansion,1778847186.962328
韵达,5,True,48,218,0,,expansion,1778847860.327148
预约挂号,5,True,54,177,0,,expansion,1778847284.312667
颜色选择器,5,True,7,40,0,,expansion,1778846847.99744
风水,5,True,52,204,0,,expansion,1778848705.3911319
食物日记,5,True,41,231,0,,expansion,1778847219.0009348
饮水,5,True,57,232,0,,expansion,1778847252.580738
饮水提醒,5,True,58,216,0,,expansion,1778847284.312595
驾考视频,5,True,58,207,0,,expansion,1778848735.814409
驾驶记录仪,5,True,13,35,0,,expansion,1778847686.623179
骑行app,5,True,63,193,0,,expansion,1778847186.9623601
骑行路线,5,True,67,211,0,,expansion,1778847186.962392
高中生,5,True,54,213,0,,expansion,1778848589.385098
高中课本,5,True,57,210,0,,expansion,1778848619.484461
高级,5,True,43,165,0,,expansion,1778848253.255079
高级版,5,True,15,101,0,,expansion,1778848487.232585
高考,5,True,61,203,0,,expansion,1778846614.873015
高考数学,5,True,54,186,0,,expansion,1778846614.873018
高考英语,5,True,63,212,0,,expansion,1778846614.873017
高考语文,5,True,48,225,0,,expansion,1778846614.873019
高速ETC,5,True,39,179,0,,expansion,1778847658.1243331
高颜值,5,True,51,205,0,,expansion,1778848253.2551
鬼畜,5,True,44,136,0,,expansion,1778847075.767694
鸿蒙,5,True,46,157,0,,expansion,1778848771.0747
黄历查询,5,True,60,203,0,,expansion,1778848677.323089
黄道吉日,5,True,62,90,0,,expansion,1778848705.391053
黑暗模式,5,True,15,28,0,,expansion,1778848431.710119
